at,userName,response,score,label
2023-05-29 10:36:17,Abdul Qudduus abu yusron,"Saya sudah berlangganan Tokopedia dari 4 tahun lalu. Baru kali ini, paket saya tidak pernah sampai. Di keterangan paket sudah sampai di tujuan. Dengan penerima saya sendiri. Padahal di jam itu saya tidak ada di rumah. Saya tanyakan ke istri, adik dan ayah saya tidak ada paket datang. Saya lihat foto di aplikasi Tokopedia. Paket difoto di atas meja kayu tidak orangnya. Saya komplain 9 hari. Dapat keterangan diinfokan dari kurir paket sudah diterima. Ini bukan COD, saya sudah bayar",1,Negatif
2023-05-29 09:19:22,anisa rizky,"Dulu sering klo belanja selalu di toko hijau ini, tp sekarang terlalu banyak biaya ini itu jadi udah ga berasa lagi tuh gratis ongkirnya, akhirnya beralih deh ke toko sebelah, coba dong tokped kaya dulu lagi, klo ga lama² pelanggannya akan pindah ke toko oren 😅",3,Netral
2023-05-28 20:07:50,Prabowo,"Makin kesini banyak biaya tambahan (ada biaya layanan, ada biaya aplikasi) cashback banyak tak terpakai lantaran harus memilih mau ambil cashback atau gratis ongkir? Padahal saya langganan plus tp benefitnya cm gratis ongkir aja tak terbatas padahal saya berharap dengan langganan plus dpt gratis ongkir plus bisa pakai voucher cashback secara barengan tp ternyata tidak next saya tidak akan perpanjang layanan plus naik dari 150ribu ke 180ribu. Kemunduran yg sangat signifikan.",1,Negatif
2023-05-28 19:04:17,Wielantara Pandu,"Dikatakan ada promo potongan harga khusus pembayaran Kredivo senilai sekian persen mengikuti harga barang. Memang benar setelah saya coba ada potongan harga senilai 40an ribu. Lalu saya coba check out pilih pembayaran, tapi ternyata harga berubah lagi dan membengkak. Mulai dari biaya layanan, biaya jasa aplikasi dan ""Biaya Lainnya"" sampai hampir 100 ribu. Jadi dimana promo potongan harganya? Benar-benar S3 marketing 👍🏽. Sekarang wajib teliti sebelum menggunakan promo dalam bentuk apapun.",3,Netral
2023-05-28 17:40:56,Aditya Laksana,"Memberi saran aja, kalo bisa rating toko sama rating ekspedisinya lebih baik di bedakan. Krna bnyak kasus barang bagus tapi datangnya lama, jdi bingung mau memberi rating full trkendala sama lamanya waktu barang datang. Sekian",3,Netral
2023-05-28 17:37:04,Yunia Dong,"Aplikasi sangat merugikan,, saya cekout udah di transfer eh malah mendadak di batalkan, dan gobloknya di aplikasi ini itu ya uangnya tidak bisa di tarik dan harus menunggu beberapa hari ,,,kan sangat merugikan,nyesel udah instal aplikasi ini mending aplikasi yang di sebelah dah hufttt pengalaman paling burukkkkkkkk mana pengembalian nya tidak sesuai waktu transfer lagi di kuranginnnn",1,Negatif
2023-05-28 13:51:42,sulaiman muhammad,Pengen Tokopedia seperti dulu lagi Banyak promo nya dan kuota bebas ongkir nya tidak termasuk dalam promo belanja. Bebas ongkir dan promo terpisah Tokopedia saya sudah satu tahun di nonaktifkan cod. Sampai sekarang COD nya masih belum bisa digunakan 😔,1,Negatif
2023-05-28 11:10:58,momlins kitchen,"Tokopedia semakin menurun. Beriklan aja percuma kayak buang"" Uang aja. Masalah penjual & akun di hack aja ga terselesaikan. Malah minta biaya apa gt. Sy jadi nombok, mau pake jualan malah dana penjualan saya ga bisa di tarik. Di tahan sama pihak tokped. CS nya aja lama banget bales, kayak sudah tdk ada CS. Chat siang, balasnya bisa malam. Bener"" Merosot tokopedia, beda dgn ttahun"" lalu loh. 😡",1,Negatif
2023-05-28 04:40:18,willy sunarta,Terima kasih sudah merespon keluhan dgn cepat dan terima kasih juga telah memperbaiki sistem dgn sangat cepat. Ku kembalikan bintang 5 nya karena ADMIN langsung menanggapi dan sigap terhadap pengguna.👍👍👍👍👍,5,Positif
2023-05-27 21:23:56,Mr Celcius,"Jujur agak ribet tahapannya dibanding yg lain, utk msalah voucher gratis ongkir juga radak bingung saya, , udah cek out malah dibatalin otomatis meskipun dana sudah di refund. .tpi hangus sdh voucher nya. .",1,Negatif
2023-05-27 18:54:32,Adis 16,"Tolong dong untuk jasa pengiriman yang bermasalah, atau lelet dalam pengiriman jangan d pakai atau di sediakan, kasian pelanggan yg gk tau jasa perngirimanya lelet seperti antaraja barang pesananya jadi terhambat,",1,Negatif
2023-05-27 16:04:17,Rifal Sadli,knp yaa limit bayar by virtual account cuma 30 menit? sebelumnya lebih parah lagi belanja cuma 5 jtan dikasih limit bayar cuma 5 menit. anehhhh.. gmna mau bayarnya jika dilakukan pakai cash management perusahaan kan butuh waktu untuk proses rilis,1,Negatif
2023-05-27 13:54:30,SERVICE KOMPUTER DAN LAPTOP,"Maaf ya..rating terpaksa saya turunkan karena aplikasi sering offline gak jelas (tidak kenal jaringan internet). Malah notif menyalahkan mengatakan kalau tidak ada jaringan, termasuk cs toped nya juga.",1,Negatif
2023-05-27 11:02:20,Kholid Saeful,"Kurir rekomendasi yg tidak bisa dilacak, sampe komplain dan jadi nya cancel karena batang tidak sampe, uang nyangkut di system mau beli lagi nungu yg g jelas, sy pelanggan lama tokped, ada tambahan biaya aplaksi ada biaya harus nya ada effort karena kita bayar biaya aplikasi, aktual nya eror aplikasi nya, auto ganti ke ke SHOPEE / LAZADA",1,Negatif
2023-05-27 10:42:39,Eko Apriyanto,"Lambat penanganan komplain saya download aplikasi ini karena mencari aplikasi yang bagus dari yg orange, tp aplikasi sama aja, barang pesanan hilang, lama sekali penanganan nya. Prosedur sdh semua di lakukan, cuma jawabannya menunggu saja.",1,Negatif
2023-05-26 22:32:13,Heru Prasetyo Permana,"Saya adalah Member Gold di Tokopedia dan pengguna aktif dengan transaksi pertahun bisa lebih dari 100jt, sedikit lagi Up jadi Member Platinum. Tapiiiiiii,, kok Program Gratis ongkir dari 40rb berubah jadi 20rb ya,, biaya ongkir rata2 jadi 35rb dengan tujuan Kalimantan Barat. Member makin loyal kok makin di manfaatin yo? Silahkan evaluasi wahai Tokopedia. Izin hapus apps, dan izin hapus akun permanen.",1,Negatif
2023-05-26 20:51:56,ariyanto saputra,Dengan alasan apapun serius ini aplikasi merchant pesanan saya sekeluarga di batalkan semua serentak . Alesanya melanggar ketentuan pemanfaatan voucher untuk akun baru wkwkwkwkw . Padahal saya ngajak keluarga make bertujuan untuk lebih mempermudah membeli . Alamat kita satu rumah masa iya harus berbeda tempat . Fix gak akan saya pakai lagi merchant mu,1,Negatif
2023-05-26 18:49:01,Jefferson Pontolawokang,Layanan Tokped sudah mulai menurun Sebelumnya saya sudah beberapa kali berdonasi buat membantu sesama yg membutuhkan dengan cara yg mudah dan lancar Tapi sekarang2 ini saya mau coba berdonasi lagi buat membantu sesama lagi di persulit dengan mengharuskan verivikasi di akun Tokped saya Sudah begitu pilihan tempat berdonasinya juga menyempit tinggal beberapa yg umum lainnya di khususkan untuk kalangan tertentu Sungguh amat di sayangkan niatan baik orang malah di halang2i untuk kebaikan sesama,2,Negatif
2023-05-26 18:37:53,Hana Hanun,Dulu suka banget sama tokped tapi sekarang banyak banget biayanya dari mulai biaya layanan dan biaya jasa aplikasi niat hemat mau belanja online tapi sama juga boros.,1,Negatif
2023-05-26 18:22:54,akang sunday,"Mengecewakan, beberapa kali komplain, solusinya selalu merugikan pihak seller Skrg bebas ongkir dibatasi, termasuk toko yg dilayani tokped, ditambah lagi ada biaya aplikasi yg makin memberatkan pembeli, mending ke supermarket atau grosir aja",1,Negatif
2023-05-26 17:40:44,Ini Ony,"Udah g seenak dulu. Free ongkir jadi susah, harus pake kupon promo dan tidak bisa digabung dengan kupon promo lain lagi, tgl 25 k atas g ada free ongkir 20k lagi, gopay coins sudah susah didapat karena sekarang review barang yg lengkap tidak mendapatkan gopay coins lagi.",4,Netral
2023-05-26 14:35:06,FG Channel,Sungguh sangat buruk sistem dan pelayanan di applikasi ini.. Kita batalin komplain malah pesanan selesai tanpa terima barang. Jangan pake apps ini lagi soalnya kalau ada kendala pusat bantuan dan call centernya tidak berguna...,1,Negatif
2023-05-26 13:22:00,Dheni Official,"Baru kali ini saya belanja di Tokopedia kecewa banget, jadi saya menggunakan fitur tukar tambah uang sudah saya tf ke Tokopedia, tapi pas kurir nyampe ga bisa lanjutin transaksi akhirnya saya ngajuin cancel aja eh malah ga ada respon dari seller atau cs Tokopedia jelek banget sih",1,Negatif
2023-05-26 11:17:00,Lhin Nisa,"Biaya ongkir sudah gak masuk akal,merugikan pembeli dan penjual,yg diuntungkan cuma tokped dan jasa ekspedisi.harga + ongkir bisa mencapai 30%-100% lebih mahal dari toko offline,terutama yg belanja di bawah 500ribu kebawah",1,Negatif
2023-05-26 09:41:47,M Syarif Channel,Tokopedia aplikasi marketplace menurut saya yang pertama dan terbaik dari marketplace yang. Mohon ditingkatkan kualitas agar transaksinya berjalan mudah dan lancar. Terima kasih,5,Positif
2023-05-26 09:34:22,Ipat Ipit,"Kok notifikasi chat seller tidak muncul ya, saya sudah coba login di beberapa smartphoe beda merk tetap sama. Sehingga saya jadi telat mulu balas chat pembeli. Mohon diperbaiki bug nya tim Tokped.. Trims",3,Netral
2023-05-26 07:21:19,Galih Oktaviano,"Sangat kecewa dengan tim marketing tokopedia, iklan yg muncul pada beberapa aplikasi game sangat mengganggu tombol silang bisa ditekan, sedangkan setiap iklan tokped tidak bisa keluar dan selalu diarahkan masuk apk, padahal saya sudah lama pakai tokped sgt mengecewakan karena terjadi ratusan kali !",1,Negatif
2023-05-26 05:18:59,Leo Menayang,"Tokopedia Card Hilang, tanpa konfirmasi, alasan nya update System. Dan pengajuan saya ditolak. wkwkwkw....aplikasi lain lebih bagus. Ini aplikasi gagal. Dan merugikan. Uninstall aja Bro.",1,Negatif
2023-05-25 23:59:02,Zafly itsnan,"Biaya aplikasi tolong dikurangin, saya mau belanja kebutuhan gila aja masa tiap transaksi harus bayar 2rb, dri dulu sering banget pake gopay krn itung"" bantu kedua aplikasi krn tokped ama gopay menjadi partner, tpi yg terjadi malah begini...beli di tokped berharap lebih murah dripada beli di toko lokal yg harganya 31rb, ternyata di tokped harganya 29rb dan 2rb ditambah pajak aplikasi, kocak sama aja jdi males pake tokped skrng gada ambisi lgi buat jdi membership.",1,Negatif
2023-05-25 17:46:38,Exsan,"tolong di perbaiki sistemnya atau apanya lah biar tracking perjalanan bisa bagus seperti dulu lagi, Sekarang pada males update pengiriman",1,Negatif
2023-05-25 16:34:43,Anam Malik Ibrahim,"Gratis ongkir sekarang satu pesanan estafet beberapa expedisi, makin lama nyampenya,, dulu cukup satu expedisi bisa pilih yg paling cepat dan dekat dari rumah,, kecewaaaa",1,Negatif
2023-05-25 14:18:57,Maszulgi Sampurna,"Cukup baik, tampilan aplikasi bagus dan ringan. Hanya saja saat ini sudah tidak bisa menggunakan double promo seperti sebelumnya",4,Netral
2023-05-25 12:49:04,Redmi Rudi,"Tokopedia tidak adil, masa kesalahan pada pembeli, masa yang tanggung penjual. Pake rating toko diturunkan. Jadi mikir mau masih pake tokopedia ga ya ? Masalahnya jualan dengan toko fisik aja uda ga kepegang, tokopedia cuma buat selingan aja",1,Negatif
2023-05-25 12:12:31,Ann Tsukasa,"Sekarang kebijakan Gratis Ongkir Tokped gak kayak dulu ih, makin pelit :( kalo sekarang potongannya cuma 20 ribu baik antar kota maupun antar pulau, padahal dulu kalo antar pulau potongannya sampe 40 ribu. Bahkan yg toko Dilayani Tokopedia pun yg katanya potongan bisa maksimal 60 ribu tapi tetap aja potongannya cuma dapet 20 ribu, ga peduli seberapa banyak belanjanya. Kesannya jadi ga bisa milih promo ongkir yg mau dipakai. Jadi males belanja di Tokped kalo kayak gini :(",2,Negatif
2023-05-25 12:12:03,Abdullah Sahli,"Apk goblog penipuan ,...percuma ngasih banyak voucher diskon tapi ga bisa di pake selalu gagal padahal belum pernah transaksi,....lebih bagus apk online shop yg lain dari pada Tokopedia jelek",1,Negatif
2023-05-25 07:16:25,Reza Bj,"Saya kecewa .Saya udah 2 tahun ini pake Tokopedia karna jasa kirim yang ok .... tp semenjak abis covid jasa pengiriman dr si cepat selalu di terus kan ke jne , sehingga memakan waktu yg lama untuk sampai .... Saya kembali aktif belanja di shopee karna jasa kirim jnt lebih baik saat ini ,.... Saya belanja di tokopedia menggunakan gratis ongkir dgn sicepat sampe ke kalimantan tempat saya perlu 5 sampai 9 hari . Jika di shopee 2-4 hari .",1,Negatif
2023-05-25 07:06:29,Darma Putra,"Ok transaksi nya mudah, tapi estimasi barang di terima terlalu lama sampai seminggu lebih, padahal sudah pakai reguler, jadi kalok mau belanja di tokopedia saya akan berfikir lagi 1000 kali..",1,Negatif
2023-05-25 02:59:37,DHANY tutorial,"sumpah demi apapun asuransi Tokopedia gak guna, pergantian ongkir retur dari tgl 18 sampai sekarang blm masuk2, jadi percuma pakai asuransi, maish mending aplikasi shopee retur barang gak keluar duit lagi buat bayar ongkos kirim",1,Negatif
2023-05-25 01:45:46,jhones Land,"Hampir tidak ada Sistem COD ,saya terbiasa cod dan sdikit repot klo tdak ada cod🤦 padahal di toko Laz sebelah 95% bisa cod masukan saja , dengar keluhan pelanggan agar tidak pindah toko karna jujur toko sebelah lebih gampang ,gak ribet dan pasti lbih murah",1,Negatif
2023-05-25 01:27:58,Ang Ngi,"Sekarang udah ada 2 bln lebih gak pernah belanja lagi pkai tokped, ongkirnya jadi mahal, itu pengaruh sekali, padahal udah bertahun2 gak pernah pakai apps lain kalo mau belanja, karna ongkir mahal, jadinya saya lari ke S***e lebih murah ongkirnya, sayang banget padahal banyak toko langganan di tokped",2,Negatif
2023-05-24 18:40:14,Acep Rian,"Dulu bagus sekarang aplikasi toko pedia jadi kaya kurang duit deh , belanja jadi ada dua biaya tambahan biaya aplikasi dan jasa. sekalian aja ubah jadi toko berbayar setiap bulan.🤭🤭",1,Negatif
2023-05-24 14:30:38,Abizar Al Ghifary,kebanyakan notifikasi. spam. pdahal saya cuma cari sesuatu aja atau utk cek harga. tp begitu keluar apk dan sdh ga di gunakan muncul notif terus menawarkan barang. memang bagus sih. bagian dr marketing tp terlalu banyak. terpaksa saya non aktifkan notif. bintang 3 saja.,3,Netral
2023-05-24 09:58:24,No Name,"Sekarang tokopedia udah berubah, bukannya hemat malah tambah mahal, dari voucher cuman bisa gratis ongkir untuk voucher cashback dan diskon harus bayar member. Pas checkout ada tambahan biaya pula",2,Negatif
2023-05-24 09:45:35,Sony Wibowo,"Mengapa harus ada jasa layanan dan jasa aplikasi lagi, yang lumayan besar buat kita. Tolong diturunkan biaya tersebut atau dihapus. Padahal sudah langganan plus jadi terkesan percuma.",3,Netral
2023-05-24 07:26:06,Jose Rizal,"Tokopedia sekarang tambah JEEEELEEEEEKKK !!! dan TIDAK RECOMENDED !!! SELALU kena tambahan biaya jasa APLIKASI dan LAYANAN sampe total 3 000 lama2 tambah MAAAAHHAAALL !!! belum lagi GRATIS ONGKIR gak bisa di gabung dengan CASHBACK lainnya !!! Mending pilih belanja di L4ZAD4 deh... Tolong PIKIR2 lagi klo mau belanja di TOKOPEDIA ini yg SANGAT MAHAL !!! Dijelaskan oleh Tokopedia pun, PASTI tdk akan mengubah aturan dari tambahan biaya JASA APLIKASI dan LAYANAN. Dan Tokopedia pantas BINTANG 1 aja !!",1,Negatif
2023-05-24 05:42:43,Rizka Novia,"Freeongkir nya udh gk bisa bersatu sama cashback/diskon kecuali dri toko nya, sekarang ada biaya tambahan layanan, aplikasi yah makin sepi kembalikan tokped seperti dlu",1,Negatif
2023-05-23 23:20:54,Mun light,"Beli barang tapi dari ekspedisi tiba2 ditulis alamat tidak ditemukan, tidak ada menghubungi pembeli terlebih dulu. tokopedia care tidak membantu sama sekali, sudah complain malah barang dikembalikan ke penjual tanpa ada konfirmasi dari saya. Refund tapi uang terpotong ongkir. Never again. Very very disappointed as a consumer. Be better.",1,Negatif
2023-05-23 21:59:15,Jaka Suryana,"Entah apa yang membuat saya sulit untuk memakai Tokopedia, entah itu interface, terlalu banyak iklan promo atau saya yg kurang familiar dengan Tokopedia",4,Netral
2023-05-23 17:44:19,PrinzEugen ch.プリンツ•オイゲン,"sekarang mau belanja aja ribet, peraturan sistem ga jelas mau belanja malah ditolak Mulu 2x, udah beda sistem dulu sama sekarang masih enak dulu gampang mudah, sekarang malah dibuat ribet ga lagi dah mending pindah ke toko online sebelah aja",1,Negatif
2023-05-23 16:55:32,Ayu Hwin,"Aplikasi tolol. Dwonload dan daftar baru dengan akun semua baru pakai nomor juga baru. Dikasih voucher gratis ongkir, udah order dan bayar malah di batalin sistemnya. Kan aplikasi tolol. Sok kasih voucher tapi omong doang malah bikin rumit. Hubungi CS juga percuma. Aplikasi tolol",1,Negatif
2023-05-23 16:04:33,Liston Listone,"Barang yang sold out mash di pajang n ketika kita chat pd seller,seller katakan barang redy silakan diorder tapi ketika sdh ditransfer tak kunjung diproses. Tapi jika soal pengembalian dana cepat di respon. Orang dibelakang layar Tokopedia memang masih ju2r, ma ksh toped",3,Netral
2023-05-23 14:54:05,Efan E,"Saya bersumpah akan buang jauh2 aplikasi ini, betul2 beda toped yang dulu dengan yang sekarang, pada suka2 aja prosedur nya, hati2 kalian kalau mau pakai toko pedia karena semakin lama semakin bobrok. Keuntungan di utamakan soal estimasi melenceng sampai 2 minggu, berul2 merugikan pedagang kecil 👎👎👎",1,Negatif
2023-05-23 12:36:49,pertamina raya,"kebanyakan biaya tambahan,biaya aplikasi,biaya ini dan itu,keluhan juga bertele2,ga ada kepastian,ditambah lagi kurir nya lelet banget,pake next day aja 5 hari dalam kota,reguler mau berapa lama....??????? saya pelanggan setia tokped,udah ratusan bahkan ribuan kali transaksi,tapi belakangan ini semakin males belanja disini..!!!",1,Negatif
2023-05-23 12:22:41,Nurul Wulan Ramadhani,"Konfirmasi pesanan lama, pengiriman barang lama. Kalau cuma satu-dua pesanan oke, lah ini hampir semuanya. Padahal gue paling suka tampilan tokopedia dibanding app lain tapi untuk yang dua di atas gatau deh mau ngomong apa lagi 😶",3,Netral
2023-05-23 12:05:47,Fauzi Sultoni As Ad,"Sekarang tambah mahal, baik untuk seller dan buyer. Ada 2 tambahan biaya yg membebani. Biaya Layanan dan Jasa Aplikasi. Tiap transaksi loe akan dikenakan 3000 . Pdahl dlu lebih murah dri Orange, skrg MAHAL",2,Negatif
2023-05-23 01:08:57,867머물,"saya pengguna lama toped, sejak toped masih pake sistem transfer langsung dengan ditambah nominal unik d setiap transfer pembelian. tapi semakin kesini semakin ga nyaman pake toped! gratis ongkir min transaksi 20rb cuma ada di wilayah yg sama aja. biaya asuransi yg ga bisa d non aktifkan, msh kena biaya pelayanan dan masih d tambah lg biaya apk yg ga jelas! belum lagi gratis ongkir yg min pembelian 50rb gak sepenuhnya gratis! msih tetep kena ongkos, krn di seting dengan biaya kurir yg mahal!",1,Negatif
