at,userName,content,score,Label
2023-06-09 15:27:17,Asep Chaidirali,"Harusnya saldo penghasilan atau penjualan seller, bisa dipakai untuk belanja atau bayar pulsa dan sebagainya, semoga bisa kedepannya, terimakasih",5,Positif
2023-06-09 10:52:18,Satpam Propan,"Aplikasi penipu,ceritanya transaksi promo pengguna baru,tapi transaksi dibatalkan sepihak oleh toped,dana yg pembulatan masuk tabungan emas tidak dibatalkan/dikembalikan dasar penipu,berapa juta orang klu dikalikan nominal udah bisa kaya ,dasar penipu",1,Negatif
2023-06-09 04:08:22,erna wati,"Sbnr y aku suka belanja ditokopedia...tp jika belanja menggunakan jasa kurir ANTER AJA (itu krn aku pilih gratis ongkir tnpa dcek ulang pake kurir apa) psti orderan jd bermasalah, bkn sekali tp klo pake ANTER AJA psti bermasalah !!? Jd mending tokopedia hilangin aja kurir ANTER AjA itu...krn bsa mengurangi penilaian trhdp seller ataupun tokopedia..klo order barang lain2 sih mgkn mendingan, nah kalo order tanaman hidup keburu mati dijalan, akhr planggan kecewa kann....",2,Netral
2023-06-09 03:35:23,Ahmad Burhanudin,"Balikin ke aplikasi yang dulu, aplikasi yang sekarang bikin hp freeze, berat banget, yg dulu lancar banget no lag trus dipaksa update jadi kek gini akhirnya ku hapus kan gara2 hpku sering ngefreeze pas buka tokopedia. Dahlah makin ancur balikin aja ke yg dulu. Heran banget dulu ini app paling lancar, sekarang malah lazada yg lancar pake banget tanpa lag tanpa ngefreeze, shopee juga masih lancar lah",1,Negatif
2023-06-09 02:27:37,Nelly Hadinata,"Kok sekarang tokopedia makin banyak ya biaya admin ny, mana di naikin terus lagi biaya admin nya, terus sekarang bebas ongkir yg 20rb nya udah jarang banget gak di kasih gak sesuai iklan coi dan sekarang ini gak kayk dlu kalo promo bisa di gabung, bebas ongkir aja mesti pake tiket promo gak bisa gabung sama tiket promo lain lagi, bener2 makin mengecewakan",1,Negatif
2023-06-09 01:21:42,Widodo Triyuwono,"Tokopedia suka menahan uang user,mau transfer uang ke rekening sendiri nunggu 3 hari baru masuk,perbankan sekarang kan lebih canggih tinggal klik ,uang langsung pindah dalam hitungan detik......",1,Negatif
2023-06-08 18:25:15,Heru Maula Rakhmat,"Pihak Tokopedia terlalu ketakutan, salah satu ketakutan terbesarnya yaitu saat chat di tokopedia seller atau tokopedia biasa dengan seller atau konsumen banyak kata yang tidak di ijinkan dan alhasil, pesan pun sulit untuk di baca, padahal bukan pesan yang kasar atau diskriminatif, bukan juga kata-kata yang kasar atau tidak pantas. Developer Tokopedia sangat bodoh dan payah dalam pengembangan aplikasinya karna menyulitkan seller juga konsumen dalam komunikasi dan itu adalah kesalahan terbesar",1,Negatif
2023-06-08 10:27:33,garbel snowie,"Ini kenapa fitur gofood nya gak bisa masuk ya , padahal kuota saya ada jaringan ada cepat, tapi masuk ke menu gofood nya gak bisa terus , suruh uninstal dulu baru download lagi , ... wh tetep gak bisa juga .. tolong dong fitue gofood nya diperbaikin",1,Negatif
2023-06-08 09:18:53,Lisna Fadilah,Langganan pengiriman plus ehh dr gratis ongkir dulu 50k skrg cuma 30k..ditambah lagi biaya admin jadi 2k.. Tambah mahal..udh g harus milih antara pakai pengiriman plus atau cashback.. Tambah parah euy,1,Negatif
2023-06-08 08:38:17,SANDY KOI,"Mohon maaf jika saya uninstal.. karena sekarang lebih enak di Shope dan LAZADA selain harga barang dan ongkirnya murah serta banyak voucher2 potongan gratis ongkir dsb Udah gitu Shope dan lazada menyediakan Paylater untuk memudahkan kita berbelanja disaat kt blum punya duit, sementara tokopedia gk punya Paylater, kalaupun ada proses daftarnya ribet banget. Jadi mohon maaf bila aplikasi ini saya buang gk tak pake lagi.",1,Negatif
2023-06-08 04:36:52,j69 geming,"dari segi app bagus banget tapi sayangnya terlalu banyak biaya tambahan, udah gitu di naikin lagi biaya tambahanya, sangat teramat kecewa jadi makin mahal",2,Netral
2023-06-08 04:29:43,Luluk Alifah,"Gimana ya... Barangnya lebih mahal. Trus , sebenarnya ongkirnya murah cuman 7000 tapi di tambah pembayaran lain saat chekout jadi 12000, malah lebih mahal juga ongkirnya. Pdahal saya pakek toko biru pink ongkir cuman 10rb tanpa ada tambahan lain... Banyak juga ulasan para custamer yang merasa terbebani dengan biaya tambahannya. Dan barangnya terbatas, gak begitu banyak toko dan barang, jadi gak ada pilihan lain lagi...",2,Netral
2023-06-08 03:33:58,Idam Nurkholis,"untk apknya membantu, tapi sayang sekali buat live chat nya ga fast respond, dan selalu harus tanya ke kantor terdekatnya terus agak sulit si, maaf atas bintang 4 nya.",4,Positif
2023-06-08 03:07:20,Moch. Hariyono,"Promo cashback dan gratis ongkir bisa digabung dengan banyak syarat. Saran saya jaman sedang sulit jangan banyak potongan untuk seller dan tambahan biaya transaksi untuk buyer... Transaksi sekarang kena biaya 2k, promo cashback + gratis ongkir banyak syaratnya.",3,Positif
2023-06-08 01:43:54,Andin Ditha,Saya pengguna dengan pengiriman INSTANT Tapi terlalu kecewa krna harus ikit member Sedangkan belum tentu kita slalu belanja di tokped Dulu milih ini krna lebih mutah keyimbang shopee tapi skrng kok jadi lebih mendingan shope kmana² ya . Makin lama makin ngga jelas ini aplikasi terlalu banyak fitur yg malah memberatkan pembeli dan penjual,1,Negatif
2023-06-07 14:40:33,I_am borneo,Kenapa makin menurun kinerjanya ini aplikasi...dimana mana tu kalo belanja pake cicilan dibayarnya bulan depan kalo di sini harus dibayar dg bulan yg sama saat kita belanja cuma beda tanggal aja mana pake biaya aplikasi segala....pembodohan kalo kayak gini.,2,Netral
2023-06-07 14:20:55,Roby ady,Pembayaran lewat saldo tokopedia saya order berkali kali enggak selalu di konfirmasi dan selalu di batalkan pesanannya. Saya order barang yang sama di toko yg berbeda selalu enggak di konfirmasi dan dibatalkan padahal saya sudah bayar.mengecewakan.!!,2,Netral
2023-06-07 14:08:50,Erwin production,"Untuk admin tokopedia, sy sdh masuk kategori ""prioritas""...tolong aplikasinya jngan terlalu berat, kasian kami yg kerja di site tambang jaringan susah. Saat mau pembayaran, justru nyangkut. Akhirnya gagal terus....setelah update ke versi yg baru aplikasi jadi makin susah (berat). Karena saya juga belanja bulanan melalui tokopedia, jadi mohon perhatiannya. Terimakasih. ---- Min balasannya gk masuk akal,..dibilangin saat pembayaran justru macet, gmna mau di tingkatkan transaksinya, byar aj gk bisa",4,Positif
2023-06-07 13:36:31,Mayang Valensia,"Kecewa bgt sm toped,katanya pengguna baru dikasih vocher diskon/cashback dll,eh pas dipakai vocher discountnya mau beli barang tiba² dicancel sepihak dr toped alasan yg gk masuk akal,kan dibatalkan otomatis dr pihak sono, jd massak mau dipakai vochernya lg mau beli di toko yg lain gk bisa lg katanya transaksi utk pertama kali padahal td dibatalkan dr pihak sononya,dah lah pokoknya kecewa bangettt!!!!!!!auto mau hapus aja apk gak guna!!",1,Negatif
2023-06-07 06:20:28,Mito S,"Tadinya sering belanja di Tokopedia sejak 2018, Sejak ada biaya aplikasi Rp. 2000 langsung uninstall aplikasi ini... Jadi nambahi budget.. Nunggu gak ada biaya aplikasi baru install ulang..",1,Negatif
2023-06-07 06:04:53,Rahmat Mulyadi Salam,Sebenarnya bagus barang ny juga berkualitas dan sejauh ini selama hampir 2 th pemakaian aman aja cuman makin kurang untuk gratis ongkir yg cuman kepotong 20k dan harus belanja 50k+,4,Positif
2023-06-07 05:30:51,Sarung Adventure,"Aplikasi nya Sudah Bagus, Sayang Kerjasamanya sama JNE, Jadi lama di pengiriman, nggak bisa buat cpet cpet. Sering di kecewakan samaa Ekspedisi nya. Jadi Mnding Uninstall.",2,Netral
2023-06-07 04:30:06,Badrus zaman,"Langganan Plus malah rugi, di merchant sebelah toko dan barang sama tapi setelah chek out jatuhnya lebih mahal di TokoPedia,,,, padahal sudah ngluarin untuk langganan Plus.",1,Negatif
2023-06-06 23:16:18,Hilmy Zaky Fauzan,Tolong Diperbaiki dalam pengiriman barang karena sudah sering dalam keterlambatan. Padahal dulu pertama gak pernah terlambat dalam pengiriman. Harus nya dana ongkir dikembalikan saat barang tidak sesuai dengan yang seharusnya.,1,Negatif
2023-06-06 23:14:13,Indirpan,"Sekarang kurang enak pakai Tokopedia, kebanyakan biaya lain²nya........biaya layanan lah... ...biaya aplikasi lah.... trus gratis ongkir nya juga. Di pisah dengan voucher kupon... langsung delet pindah ke aplikasi lain.. hahaha",1,Negatif
2023-06-06 16:31:24,Wahyu S,"Makin Parah ada biaya layanan + biaya jasa aplikasi ,, gratis ongkir nya makin ilang ... Auto pada pindah ke aplikasi sebelah akhir nya ....",1,Negatif
2023-06-06 12:08:32,name fanny,"Pelayanan ekspedisi makin buruk aja.makin kesini makin lelet,percuma langganan plus nyatanya ongkir masih sama aja cuma beda dikit.belum lagi ada biaya lainnya makin tambah membengkak biaya belanja sekarang ini sangat mengecewakan.",1,Negatif
2023-06-06 01:26:40,U.S. Secret Service,"Sangat membantu bgt,apalagi gw yg suka pesan cemilan 😅 nih rekomendasi tokped store cemilan yg sering gw pesen ( NomNom Lestari ) cemilannya enak2 & pianya jg perfect,terima kasih tokopedia.🫰",5,Positif
2023-06-05 20:56:20,Vequaniel,"Dulu aku bangga banget belanja pake Tokopedia karna sering dapat Voucher Diskon 20rb dan Gratis Ongkir. Tapi sekarang dapat Voucher Diskon 20rb pun saya biasa aja dan ga aku pake buat beli apa2, soalnya Voucher Diskon 20rb nya ga bisa digabung dengan Voucher Gratis Ongkir, jadi harus milih salah satu, itu membuat aku kecewa dan sudah berhenti belanja pakai Tokopedia semenjak S&K itu mulai berlaku, & kini aku berpaling ke Lazada yang masih bisa digabung Voucher Diskon & Voucher gratis Ongkirnya.",1,Negatif
2023-06-05 19:06:37,Trobos Mang,"Limit paylater semakin menurun, smentara bayar tepat waktu, skrng sisa 500K tetapi tetap tidak dapat di gunakan, untuk apa di berikan limit tetapi tidak bisa di gunakan, bintang 1 dulu karna masalah blm di atasi dengan baik.",1,Negatif
2023-06-05 14:50:54,Irfan Udin,"dulu belanja ditokped sangat menyenangkan , sekarang waktunya pindah cari yg lain, karena kebanyakan biaya ini itu, voucer cashback sama gratis ongkir hanya bis apilih satu..",1,Negatif
2023-06-05 10:37:09,Muhamad Rizki,"Jujur ya, semenjak ada harga layanan yg tinggi menjadi kurang enak. Tim marketing nya kemana aja? Padahal saya pengguna setia Tokopedia. Voucher gratis ongkir, sampai cashback lainnya jadi tidak bisa disatukan. Ditambah biaya layanan yg fungsi nya buat apa? Cuma buat bayar bintang iklan? Atau apa? Dan satu lagi, asuransi pengiriman yg menurut saya kurang penting. Yg biasanya toko berlabel official store kan gratis, sekarang harus bayar dg nominal tertentu. Sungguh kecewa dg Tokopedia yg sekarang",1,Negatif
2023-06-05 09:20:25,Piriska Agustina,"Janji saya sudah terpenuhi 😍 Sebenarnya ada plus minus dari pengalaman saya baru² ini intinya 1.-karena sistem yang lama dalam menerima saldo yang terkirim melalui pembayaran lain, seperti melalui bank 😭 akhirnya saya kalah cepat karena produk yang saya incar sudah habis stock dan ditambah saat sudah gagal itu saldo BRI saya bukanlah dikembalikan malah tertahan di (saldo refund 😭) tapi untungnya biaya admin nya tidak ada karena pengguna baru coba kalau tdk😪 2 +pelayanan nya top&cepat😍",5,Positif
2023-06-05 07:03:31,Wiwin Winarti,"Setuju banget Ama beberapa ulasan terbaru tentang Tokopedia, setiap transaksi sekarang ada biaya transaksi, biaya jasa aplikasi dan promo gratis ongkir minimal belanja Rp 20000 cuma dalam wilayah yang sama.",3,Positif
2023-06-05 03:29:10,Barry Sahya (GrandExceptionister),"Sistem komplain agak mengecewakan, barang belum diterima sampai saat ini, sudah dikomplain, tapi malah dianggap selesai oleh sistem, kurir ngasih bukti ga jelas plus ga jelas siapa kurirnya",1,Negatif
2023-06-04 19:19:34,CEKO 0213,Knp kok skrg Tokopedia tdk bs membuka riwayat Dietel transaksi/pesanan yg sdg dikirim/yg sdh tiba. Tiap buka Dietel transaksi psti ngeloding trus. Tolong..pihak yg terkait perbaiki apk mu.,5,Positif
2023-06-04 19:00:41,Ahmad Rifai,"Untuk Developer Tokopedia. Tokopedia Sangat Bermanfaat, Terus Tingkatkan Fitur Dan Kualitas Di Dalam Aplikasi.",5,Positif
2023-06-04 06:19:15,sefta agustian,"Tokopedia skrg semakin menyusahkan, g heran nantinya banyak org berbondong2 meninggalkan kalian, history Chat dibatasi cuma 6 bulan, history transaksi cuma 2 tahun, lah kl garansi produk nya 3 tahun atau 5 tahun, buat klaim garansi dg melampirkan no invoice nya gmna coba? Kita g bs melampirkan invoice tersebut ke pihat garansi.. apakah kalian mo nanggung garansi product tersebut?",1,Negatif
2023-06-04 00:16:16,susian tono,"setelah biaya layanan naik bukan menambah kualitas layanan, tapi malah layananya jadi lebih buruk. ada 3 orderan saya melebihi 4 hari ga jelas pengirimanya.di komplain nunggunya lebih dari 7 hari",1,Negatif
2023-06-03 17:46:31,Mujahid Alhaq,"Antarmuka lengkap, relatif mudah dipahami alur penggunaannya. Namun, karena tampilan fitur dalam aplikasi cukup kompleks, dalam beberapa hal mungkin akan menemui sedikit kebingungan dalam menemukan tombol/fungsi/fitur yang dicari (kecuali bila sudah terbiasa memakai aplikasinya).",5,Positif
2023-06-03 13:46:59,Joko NurCholish,Bagus mudah di jalankan. Sayangnya fitur kategori terlaris di pilihan urutan di hapus. Makanya sekarang kebanyakan pada lebih suka pake aplikasi buka lapak.,5,Positif
2023-06-03 06:40:19,Silvia Novianti,"Paraah pake gopaylater Tokopedia, cicilan nya sebulan cuma 26k, telat 2 hari denda nya udah 50k, gedean denda nya dari pada harga barang yang di ambil. Ga lagi lagi deh ini mah auto uninstall",1,Negatif
2023-06-03 02:52:55,Dwi Story,"Sekarang kualitas mulai nurun, pake biyaya jasa aplikasi segala jadi agak over budget, katanya buat kualitas user lebih baik, nyatanya gak terasa apapun, yang ada hasil check out makin banyak dan berdasarkan jumlah pembelian lagi. Lebih suka sistem Tokopedia versi zaman bahula atau zaman masih minimal 10.000 bisa bebas ongkir & masih bisa digabung vocer lain, ini sangat membantu para pengguna, lha sekarang harus pilih satu. Jujur sekarang parah dah daya minat belanja online ku luntur drastis",2,Netral
2023-06-03 01:08:29,Akbar Setia,Sangat mengecewakan saya kira ini aplikasi lebih bagus dari shope tapi hasilnya lebih buruk!!saya pakai kurir anteraja..sy pesan hari Selasa di drop sama penjual hari kamis tapi sampai hari Sabtu blom di ambil sama kurir!!!maaf tidak sesuai ekspektasi saya...kapok belanja di sini!!!!,1,Negatif
2023-06-02 23:57:52,Fero Kitchen,"Sekarang merupakan aplikasi pembelian yang berbayar 2000, padahal sudah memotong seller hampir 10% dari harga jual untuk biasa merchan dan biaya free ongkir. Beda banget dengan Lsd, benar2 free ongkir dan masih bisa mendapat potongan lagi. Dulu Tokopedia terbaik, sekarang terburuk, terlalu banyak mengambil untung dari penjual dan pembeli, hanya saja pembeli tidak merasakan.",1,Negatif
2023-06-02 12:16:51,`nano 7,"Jgn pernah gunakan paylater disini. Bunga tinggi denda /hari 50rb tanpa ada penjelasan dari awal di kontrak digital. Sudah gt di aplikasi tdk ada promo² yg menguntungkan setiap mau belanja. Yakin lah, ni aplikasi bakal tergerus scra cepat & bangkrut",1,Negatif
2023-06-02 08:07:31,Tomi Candra,"Kemaren masih mending ada biaya layanan 1000, sekarang malah ditambah lagi biaya jasa aplikasi 2000, dan ongkir juga mahal percuma ada logo bebas ongkir, bebas apaaan. Mau belanja murah malah jadi mahal.",1,Negatif
2023-06-02 02:09:34,Shegit W,bayar tidak pernah telat gopaylater cicil...eh mlah d turunin limit gopaylater cicil nya....setelah turun limit nya sekarang malah tidak bisa di pakai transaksi....buat apa di kasih limit kalau tidak bisa d pakai buat transaksi....limit awal 3 juta...skrg jd 500rb...Aneh...paylater yang lain bayar tidak pernah telat bayar limit nya jadi naik...d tokped malah jadi turun....aneh banget....,1,Negatif
2023-06-01 15:54:24,Kevin Monsta,Skrg toped ga bisa search lagi. Setiap item yg di search selalu tidak ada. Katanya bebas ongkir tp hanya berlaku di daerah pulau jawa,1,Negatif
2023-06-01 15:30:33,Chame Encam,"Sejak beberapa kali di kecewakan sama jasa kirim anter aja,dah ga minat belanja lagi, terlebih yg terakhir,ko Tokopedia malah membela jasa kirim,kami sebagai customer yg dirugikan malah di abaikan,... sekarang pelayanan CS dah ga seperti dulu,lamban dan ga jelas,jadi udah pindah ke toko sebelah",2,Netral
2023-06-01 12:58:28,Rv Christ,"Ya gak pa² sih nambah biaya kalo proses pengiriman bisa cepat, lah ini udh tambah biaya ini itu pengiriman masih aja stuck 1 hari di expedisi gak keluar². Emang gratis ongkir, tapi apk biru ama orange gak ampe gitu² amat padahal sama² gratis ongkir. Kirain tambah biaya tambah cepat, malah sama aja.",3,Positif
2023-06-01 10:06:38,Moh Solehuddin,"Buat kalian yang bintang 1, karena masalah biaya tambahan, kalian tau ga? Selama ini Tokopedia rugi banyak karena demi memikat pelanggan dan ketika Tokopedia ingin dapet untung malah kalian tidak menghargai Tokopedia itu sendiri, miris sekali kalian ini. Semangat buat Tokopedia, saya tetep dukung karena Tokopedia adalah produk lokal dan Terimakasih atas kebaikan nya selama ini",5,Positif
2023-06-01 08:03:46,email nomor,dulu awal rilis pembelian minimum 10 ribu bisa dapet gratis ongkir lalu naik jadi 20 ribu dan sekarang akun saya sudah gak pernah dapet seperti itu lagi harus belanja di atas 50 ribu baru bisa dapet gratis ongkos kirim itupun 1 kali sehari,1,Negatif
2023-06-01 07:12:05,Maheswara Jauza,"dana refund cuma masuk 2ribu biaya layanan, sisa payment ga kembali semula padahal total 270ribuan. dari pihak tokopediacare bilangnya tanggal 29 bakal direfund ke saldo, tapi sampe sekarang hanya 2ribu aja yang masuk. maaf saya nilai bintang 1 karena saya perlu solusinya, saya uda berusaha sabar dari tanggal 21 mei saya ga dapet barang saya + saya ga dapet uang saya kembali. tolong pihak tokopedia atas solusinya mohon bantu saya",1,Negatif
2023-06-01 05:45:12,Supriady adi,Udh 2x cek out Udh 2x jga di batalain cek out. 1 Kendala penjual Gak responsif. Ke 2. Udh 2 hari barang gak di krim kirim Pake tokped gak SE enak dan secepat dulu . Skrg bnyak embel embel nya ..yg bnyak hambatan ke yg lain,2,Netral
